road_class,road_class_code,road_class_name,road_class_sort,road,road_number,road_name,road_sort,section,section_label,section_start_date,section_end_date,section_length,section_function,section_function_code,section_function_name,section_function_sort,operational_area,operational_area_code,operational_area_name,operational_area_sort,data_key,direction_key,direction_code,direction_name,direction_sort,permanent_lanes,single_or_dual,single_or_dual_code,single_or_dual_name,single_or_dual_sort,environment,environment_code,environment_name,environment_sort,local_authority,local_authority_code,local_authority_name,local_authority_sort,plan_reference,start_chainage,end_chainage
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391066,3700M6/239,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,796.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,68,3700,Warwickshire,10900,M6/2/3,0,796
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391067,3700M6/241,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,972.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,68,3700,Warwickshire,10900,M6/2/1,0,972
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391068,3700M6/243,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1217.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,68,3700,Warwickshire,10900,M6/2/1,0,1217
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391075,3700M6/250,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,811.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,70,4600,West Midlands,11000,M6/2/5,0,811
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391072,3700M6/254,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,362.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,269,4625,Solihull,9100,M6/2/4,0,362
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391071,3700M6/258,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,973.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,269,4625,Solihull,9100,M6/2/2,0,973
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391069,3700M6/264,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,239.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,269,4625,Solihull,9100,M6/2/1,0,239
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391149,3700M6/133,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,717.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,68,3700,Warwickshire,10900,M6/1/8,0,717
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391108,3700M6/136,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1420.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,M6/1/6,0,1420
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391147,3700M6/139,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,112.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,68,3700,Warwickshire,10900,M6/1/8,0,112
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391110,3700M6/140,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1221.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,M6/1/8,0,1221
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391113,3700M6/144,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,682.000,2,SLIP,Slip Road,20,9,A09,Area 9,90,13,2,SB,South,20,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,68,3700,Warwickshire,10900,M6/1/9,0,682
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391115,3700M6/150,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,761.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,M6/1/11,0,761
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391141,3700M6/151,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,229.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,68,3700,Warwickshire,10900,M6/1/12,0,229
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,381126,3400M6/526,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1015.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,67,3400,Staffordshire,9700,M6/16,0,1015
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,381124,3400M6/530,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1010.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,67,3400,Staffordshire,9700,M6/16,0,1010
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,381121,3400M6/536,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,530.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,67,3400,Staffordshire,9700,M6/17,0,530
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,381114,3400M6/610,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1020.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,67,3400,Staffordshire,9700,M6/15,0,1020
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,381112,3400M6/614,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,575.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,67,3400,Staffordshire,9700,M6/15,0,575
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,381110,3400M6/618,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,575.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,67,3400,Staffordshire,9700,M6/15,0,575
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,381108,3400M6/622,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,990.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,67,3400,Staffordshire,9700,M6/17,0,990
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,381106,3400M6/626,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1025.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,67,3400,Staffordshire,9700,M6/16,0,1025
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,381103,3400M6/632,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,995.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,67,3400,Staffordshire,9700,M6/16,0,995
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,381099,3400M6/640,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,310.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,67,3400,Staffordshire,9700,M6/17,0,310
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,381086,3400M6/741,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,210.000,2,SLIP,Slip Road,20,9,A09,Area 9,90,13,1,NB,North,10,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,67,3400,Staffordshire,9700,M6/6,0,210
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,381083,3400M6/744,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,295.000,2,SLIP,Slip Road,20,9,A09,Area 9,90,13,2,SB,South,20,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,67,3400,Staffordshire,9700,M6/6,0,295
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391089,3700M6/234,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,704.000,2,SLIP,Slip Road,20,9,A09,Area 9,90,13,2,SB,South,20,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,68,3700,Warwickshire,10900,M6/2/7,0,704
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391079,3700M6/238,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,323.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,M6/2/6,0,323
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,381267,3400M6/101,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,560.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,270,4630,Walsall,10600,M6/1,0,560
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,381256,3400M6/122,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,460.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,67,3400,Staffordshire,9700,M6/2,0,460
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391011,2300M6/812,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,568.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,79,2300,Lancashire,5900,M6/04/01,0,568
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,395219,2300M6/813,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1471.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,79,2300,Lancashire,5900,26/RE/426,0,1471
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,395217,2300M6/817,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,360.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,1,NB,North,10,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,79,2300,Lancashire,5900,26/RE/426,0,360
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,395215,2300M6/819,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,491.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,2,SB,South,20,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,79,2300,Lancashire,5900,26/RE/426,0,491
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,395213,2300M6/823,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,587.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,79,2300,Lancashire,5900,26/RE/426,0,587
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391005,2300M6/911,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,482.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,79,2300,Lancashire,5900,M6/05,0,482
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391002,2300M6/913,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,458.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,2,SB,South,20,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,79,2300,Lancashire,5900,M6/05,0,458
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391001,2300M6/915,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1293.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,79,2300,Lancashire,5900,M6/05,0,1293
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,390941,2300M6/607,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1767.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,249,4250,Wigan,11400,M6/01,0,1767
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,390938,2300M6/610,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1000.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,249,4250,Wigan,11400,M6/01,0,1000
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391050,2300M6/630,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,586.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,249,4250,Wigan,11400,M6/01,0,586
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391047,2300M6/636,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,170.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,249,4250,Wigan,11400,M6/01,0,170
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391046,2300M6/640,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1737.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,249,4250,Wigan,11400,M6/01,0,1737
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391045,2300M6/680,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1766.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,249,4250,Wigan,11400,M6/02,0,1766
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,391037,2300M6/705,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,520.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,1,NB,North,10,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,249,4250,Wigan,11400,M6/02,0,520
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,9983321,0600M6/144,01-Jan-2007 00:00:00,01-Jan-3000 00:00:00,509.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/04,0,509
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,7459377,3700M6/124,10-Oct-2004 00:00:00,01-Jan-3000 00:00:00,953.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,M6/1/2,0,953
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,7459543,2400M6/46,10-Oct-2004 00:00:00,01-Jan-3000 00:00:00,655.000,1,MAIN,Main Carriageway,10,7,A07,Area 7,70,11,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,A7NP/M6/01,0,655
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,7459625,2400M6/36,10-Oct-2004 00:00:00,01-Jan-3000 00:00:00,1075.000,1,MAIN,Main Carriageway,10,7,A07,Area 7,70,11,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,A7NP/M6/01,0,1075
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,7518147,3400M6/540,13-Apr-2005 00:00:00,01-Jan-3000 00:00:00,329.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,1,NB,North,10,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,67,3400,Staffordshire,9700,M6/17,0,329
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,7518738,3400M6/538,13-Apr-2005 00:00:00,01-Jan-3000 00:00:00,770.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,67,3400,Staffordshire,9700,M6/17,0,770
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,9544441,0600M6/121,02-Oct-2006 00:00:00,01-Jan-3000 00:00:00,875.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/02,0,875
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,9544682,0600M6/458,02-Oct-2006 00:00:00,01-Jan-3000 00:00:00,823.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/02,0,823
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6196911,3400M6/808,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,2149.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,67,3400,Staffordshire,9700,,0,2149
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6196914,3400M6/804,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,1693.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,67,3400,Staffordshire,9700,,0,1693
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6196917,3400M6/800,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,358.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,67,3400,Staffordshire,9700,,0,358
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6196920,3700M6/548,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,712.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,,0,712
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6196923,3700M6/544,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,1924.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,,0,1924
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6196926,3700M6/540,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,915.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,,0,915
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6196932,3700M6/532,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,238.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,,0,238
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6196935,3700M6/528,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,199.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,,0,199
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6196941,3700M6/520,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,424.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,,0,424
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6196944,3700M6/516,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,938.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,,0,938
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6196947,3700M6/512,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,1887.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,,0,1887
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6196953,3700M6/504,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,2743.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,,0,2743
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6196956,3700M6/500,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,868.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,,0,868
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6197201,3700M6/501,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,885.000,1,MAIN,Main Carriageway,10,9,A09,Area 9,90,13,1,NB,North,10,4.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,68,3700,Warwickshire,10900,,0,885
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6197204,3700M6/505,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,416.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,1,NB,North,10,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,,0,416
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6197348,3700M6/509,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,1789.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,1,NB,North,10,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,,0,1789
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6197357,3700M6/521,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,1753.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,1,NB,North,10,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,,0,1753
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,6197363,3700M6/529,18-Dec-2003 00:00:00,01-Jan-3000 00:00:00,1327.000,1,MAIN,Main Carriageway,10,120,M6TOLL,M6 Toll Road DBFO,255,1086,1,NB,North,10,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,68,3700,Warwickshire,10900,,0,1327
